id,name,published,outlet,title,authors,category,market,categoryorder,articleorder,url,description,text,image,error,sentiment,firstEyes
,Costs & Impacts,2026-07-30 06:34:30+00:00,Yahoo News,"Exclusive-White House planned to nominate top EPA adviser as air office replacement, sources say",,,,,,https://www.yahoo.com/news/politics/articles/exclusive-white-house-planned-nominate-182556176.html,"By Siddharth Cavale and Jarrett Renshaw NEW YORK, July 29 (Reuters) - The White House was poised to nominate Justin Schwab, a top adviser to Environmental Protection Agency Administrator Lee Zeldin,",,https://s.yimg.com/lo/mysterio/api/3309dd0febab5d1a4cf681b14be4f31e423fbab93832f94c0d93337e500d46bf/lightyear_networkapi/resizefill_w800_h519;quality_80;format_webp/https:%2F%2Fmedia.zenfs.com%2Fen%2Freuters.com%2F17f1f63aa8a6b899b2ac5d8800b386bb,,,2026-07-30 03:59:26.829634
,,2026-07-30 05:54:06+00:00,gvwire.com,Trump Administration Is Repurposing Federal Land for AI Data Centers - GV Wire,,,,,,https://gvwire.com/2026/07/29/trump-administration-is-repurposing-federal-land-for-ai-data-centers/,"... Department, which could offer a smoother path for approval. The Environmental Protection Agency has also taken several steps to make data centers ...",,,,,2026-07-30 03:59:26.829634
,,2026-07-30 05:51:57+00:00,Federal Register,"Agency Information Collection Activities; Proposed Information Collection Request; Comment Request; Land Disposal Restrictions (Renewal), EPA ICR No. 1442.25, OMB Control No. 2050-0085",,,,,,https://www.federalregister.gov/documents/2026/07/30/2026-15379/agency-information-collection-activities-proposed-information-collection-request-comment-request,"The Environmental Protection Agency (EPA) is planning to submit an information collection request (ICR), ""Land Disposal Restrictions (Renewal)"" (EPA ICR No. 1442.25, OMB Control No. 2050- 0085) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork...",,https://www.federalregister.gov/assets/open_graph_site_banner.png,,,2026-07-30 03:01:19.357609
,,2026-07-30 05:48:21+00:00,g2x.com,CHINOOK SYSTEMS INC (YYGATTQM9KD1) - G2X,,,,,,https://g2x.com/app/companies/YYGATTQM9KD1,"Buildings and Facilities. 068-0110. Environmental Protection Agency, 2024 ; Federal Buildings Fund. 047-4542. General Services Administration, 2021 ...",,,,,2026-07-30 11:05:56.709487
,Costs & Impacts,2026-07-30 04:28:49+00:00,Cowboy State Daily,Steve Friess Wants To Turn EPA Into Advisory Board For States,,,,,,https://cowboystatedaily.com/2026/07/29/steve-friess-wants-to-turn-epa-into-advisory-board-for-states/,Republican U.S. House candidate Steve Friess told Riverton's political old guard Wednesday he wants to turn the EPA into an advisory board for state…,,https://cowboystatedaily.imgix.net/friess-riverton-7-30-26.jpg?w=1200&q=75&auto=format%2Ccompress,,,2026-07-30 03:59:26.829634
,Costs & Impacts,2026-07-30 04:26:22+00:00,LAist,Microplastics threat?,,,,,,https://laist.com/brief/news/climate-environment/water-safety-advocates-want-tests-for-microplastics,EPA proposes testing for drinking water,,https://scpr.brightspotcdn.com/dims4/default/42b1ec8/2147483647/strip/true/crop/1885x990+0+212/resize/1200x630!/quality/90/?url=https%3A%2F%2Fnpr.brightspotcdn.com%2Fdims3%2Fdefault%2Fstrip%2Ffalse%2Fcrop%2F1885x1414%200%200%2Fresize%2F1885x1414%21%2F%3Furl%3Dhttp%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F7f%2F39%2F593cb55a40488cf9add874b98a2f%2Fgettyimages-1406779439.jpg,,,2026-07-30 03:59:26.829634
,Clean Air & Water,2026-07-30 03:28:22+00:00,DVIDS,"Growing Together, EPA visits JBA",,,,,,https://www.dvidshub.net/image/9838370/growing-together-epa-visits-jba,"U.S. Air Force Maj. Christopher Schmidt, Civil Engineering Squadron director of operations, briefs Environmental Protection Agency leadership on the fuel spill response at Joint Base Andrews, Maryland, July 21, 2026. Environmental response teams assessed potential impacts to soil, groundwater and surface water to determine further containment, spill response and ongoing monitoring procedures. (U.S. Air Force photo by Airman 1st Class Kiora Brooks)",,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2607/9838370/1000w_q95.jpg,,,2026-07-30 00:00:16.819967
,Costs & Impacts,2026-07-30 03:26:48+00:00,www.facebook.com,The EPA is leading a multi-year cleanup of lead and PCB contamination along Eighteen ...,,,,,,https://www.facebook.com/wkbwtv/posts/the-epa-is-leading-a-multi-year-cleanup-of-lead-and-pcb-contamination-along-eigh/1468108968679509/,"The EPA is leading a multi-year cleanup of lead and PCB contamination along Eighteen Mile Creek in Lockport, NY. Here's the latest on the project.",,,,,2026-07-30 01:00:41.427584
,,2026-07-30 02:57:18+00:00,The Acta Group,EPA Extends Certain Compliance Dates for PCE and CTC Risk Management Rules - The Acta Group,,,,,,https://www.actagroup.com/epa-extends-certain-compliance-dates-for-pce-and-ctc-risk-management-rules/,"The U.S. Environmental Protection Agency (EPA) issued a final rule on July 28, 2026, extending certain compliance dates applicable to certain entities",,https://www.actagroup.com/wp-content/uploads/Feature_EPA_building.png,,,2026-07-30 03:01:19.357609
,Costs & Impacts,2026-07-30 02:47:04+00:00,www.pew.org,Pew Calls on Environmental Protection Agency to Retain PFAS Drinking Water Rule,,,,,,https://www.pew.org/en/research-and-analysis/speeches-and-testimony/2026/07/pew-calls-on-environmental-protection-agency-to-retain-pfas-drinking-water-rule,Pew urged the EPA to withdraw its plans to extend the deadline for water systems to comply with the 2024 National Primary Drinking Water ...,,,,,2026-07-30 00:00:16.819967
,Costs & Impacts,2026-07-30 02:23:02+00:00,today.westlaw.com,"Exclusive-White House planned to nominate top EPA adviser as air office replacement, sources say",,,,,,https://today.westlaw.com/Document/Ic6cda5708b9511f1a197e75524805fa6/View/FullText.html?transitionType=CategoryPageItem&contextData=%28sc.Default%29,"... Environmental Protection Agency Administrator Lee Zeldin, to lead the agency's powerful air office after the current head said he would resign,...",,,,,2026-07-30 03:59:26.829634
,,2026-07-30 01:54:49+00:00,1470 & 100.3 WMBD,"EPA weighs RFS deadline extension amid high renewable credit costs, sources say",,,,,,https://wmbdradio.com/2026/07/29/epa-weighs-rfs-deadline-extension-amid-high-renewable-credit-costs-sources-say/,"By Jarrett Renshaw and Siddharth Cavale July 29 (Reuters) - The Trump administration is weighing whether to extend a Sept. 1 deadline requiring oil refiners to demonstrate compliance with the nation's biofuel blending laws, a move that could provide th...",,https://storage.googleapis.com/media.mwcradio.com/mimesis/2026-07/29/2026-07-29T191654Z_1_LYNXMPEM6S1UJ_RTROPTP_3_USA-BIOFUELS-EPA.JPG,,,2026-07-30 00:00:16.819967
,,2026-07-30 01:45:31+00:00,The Gilmer Mirror,EPA Grants Nearly $1.5 Million to Kickapoo Traditional Tribe of Texas for Tribal Solid Waste Infrastructure for Recycling,,,,,,https://www.gilmermirror.com/2026/07/29/epa-grants-nearly-1-5-million-to-kickapoo-traditional-tribe-of-texas-for-tribal-solid-waste-infrastructure-for-recycling/,"DALLAS, TEXAS (July 29, 2026) – Today, U.S. Environmental Protection Agency announced $1,499,066 for Tribes and Intertribal Consortia through the ...",,http://media.iadsnetwork.com/facebookthumbnail/facebook.jpg,,,2026-07-30 00:00:16.819967
,,2026-07-30 00:15:37+00:00,Audacy,u.s. environmental protection agency: Latest Updates | Audacy,,,,,,https://www.audacy.com/wwl/topic/u-s-environmental-protection-agency,"Discover the latest on u.s. environmental protection agency from Audacy. Listen to Free Radio Online | Music, Sports, News, Podcasts.",,https://assets.rbl.ms/64029896/origin.png,,,2026-07-29 23:01:02.000063
,,2026-07-30 00:13:51+00:00,"Bergeson & Campbell, P.C.","EPA Extends Certain Compliance Dates for PCE and CTC Risk Management Rules - Bergeson & Campbell, P.C.",,,,,,https://www.lawbc.com/epa-extends-certain-compliance-dates-for-pce-and-ctc-risk-management-rules/,"The U.S. Environmental Protection Agency (EPA) issued a final rule on July 28, 2026, extending certain compliance dates applicable to certain entities",,https://www.lawbc.com/wp-content/uploads/Feature_EPA_building.png,,,2026-07-29 21:00:10.976182
,Costs & Impacts,2026-07-30 00:09:01+00:00,www.capradio.org,"Gold built the Lava Cap Mine, but arsenic won't be its only legacy",,,,,,https://www.capradio.org/articles/2026/07/29/gold-built-the-lava-cap-mine-but-arsenic-wont-be-its-only-legacy/,"For the family that owns the poisoned land, a long fight is finally turning around.",,https://www.capradio.org/media/12282807/07-26-29-lava-cap-mine-p.jpg,,,2026-07-29 21:00:10.976182
,Costs & Impacts,2026-07-30 00:00:03+00:00,KTVH,Lead yard cleanups begin in East Helena,,,,,,https://www.ktvh.com/news/lead-yard-cleanups-begin-in-east-helena,"Since the 1980s, lead cleanup efforts under the Superfund program have mitigated hundreds of properties. However, new standards are now expanding this work even further.",,https://ewscripps.brightspotcdn.com/dims4/default/242ab4e/2147483647/strip/true/crop/4240x2226+0+303/resize/1200x630!/quality/90/?url=http%3A%2F%2Fewscripps-brightspot.s3.amazonaws.com%2Fa0%2Fdb%2F8c998ac340cc82130cb36873253f%2Fdsc03312.JPG,,,2026-07-29 21:00:10.976182
,,2026-07-29 23:50:50+00:00,US EPA,Pediatric Environmental Health Specialty Units Webinar Archive | US EPA,,,,,,https://www.epa.gov/research-states/pediatric-environmental-health-specialty-units-webinar-archive,"This EPA Tools & Resources webinar, recorded on July 15, 2026, focused on Pediatric Environmental Health Specialty Units (PEHSU), a key resource and partner in improving children's environmental health.",,https://www.epa.gov/sites/all/themes/epa/img/epa-standard-og.jpg,,,2026-07-30 01:00:41.427584
,,2026-07-29 23:33:03+00:00,Association of California Water Agencies,Kern County Water Agency Names Taryn Ravazzini Assistant General Manager – Strategic Initiatives - Association of California Water Agencies,,,,,,https://www.acwa.com/news/kern-county-water-agency-names-taryn-ravazzini-assistant-general-manager-strategic-initiatives/,BAKERSFIELD — The Kern County Water Agency (Agency) today announced that Taryn Ravazzini has been named Assistant General Manager – […],,https://www.acwa.com/wp-content/uploads/2026/07/1785258306338-e1785362973801.jpg,,,2026-07-30 01:00:41.427584
,Costs & Impacts,2026-07-29 23:26:48+00:00,penncapital-star.com,Concern persists as former Three Mile Island nuclear plant progresses toward 2027 restart,,,,,,https://penncapital-star.com/energy-environment/concern-persists-as-crane-nuclear-plant-progresses-toward-2027-restart/,"Dave Allard, the retired director of the Bureau of Radiation Protection in the state Department of Environmental protection, said his experience ...",,,,,2026-07-30 00:00:16.819967
,,2026-07-29 23:23:09+00:00,rogerpielkejr.substack.com,🚨US Extreme Weather and Climate Change Dashboard,,,,,,https://rogerpielkejr.substack.com/p/us-extreme-weather-and-climate-change,A major new THB project just went live,,"https://substackcdn.com/image/fetch/$s_!Og_R!,w_1200,h_675,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fd42d90cd-d6ac-46b6-a867-c81a8c084fa0_1920x824.png",,,2026-07-29 21:00:10.976182
,Costs & Impacts,2026-07-29 23:15:56+00:00,MySA,San Antonio’s car inspections start soon. What drivers should know.,,,,,,https://www.mysanantonio.com/news/local/article/vehicle-inspections-san-antonio-22361564.php,New emissions inspections start within months.,,https://s.hdnux.com/photos/01/66/55/57/31120372/3/rawImage.jpg,,,2026-07-29 21:00:10.976182
,,2026-07-29 22:56:49+00:00,US EPA,EPA Authorizes Alaska to Administer Federal Hazardous Waste Program | US EPA,,,,,,https://www.epa.gov/newsreleases/epa-authorizes-alaska-administer-federal-hazardous-waste-program,EPA's announcement granting Alaska final authorization to administer the Resource Conservation and Recovery Act (RCRA) Subtitle C hazardous waste management program.,,https://www.epa.gov/sites/all/themes/epa/img/epa-news-releases-og.jpg,,,2026-07-29 20:03:50.614130
,Costs & Impacts,2026-07-29 22:52:57+00:00,Bracewell LLP,EPA Proposal Could Sideline the Public on Data Center Permits | Bracewell LLP Media Mentions,,,,,,https://www.bracewell.com/news-events/epa-proposal-could-sideline-the-public-on-data-center-permits/,Bracewell's Whit Swift told E&E News EPA's propose rule to eliminate notice and comment periods for some air permits could shorten approval time,,,,,2026-07-30 01:00:41.427584
,Costs & Impacts,2026-07-29 22:44:51+00:00,U.S. Senator Amy Klobuchar,Klobuchar Joins Colleagues in Introducing Legislation to Create and Expand Grant and Loan Programs to Monitor Air Pollution from Wildfires,,,,,,https://www.klobuchar.senate.gov/public/index.cfm/news-releases?ID=B9E37348-DE2C-42E4-9915-7169EC303ED8,"WASHINGTON - U.S. Senator Amy Klobuchar (D-MN) joined her colleagues in introducing the Wildfire Air Quality Sensor Expansion Act of 2026 to help state, local, and Tribal government agencies monitor worsening air pollution caused by wildfires and make more informed public health decisions. 

The legislation would direct the Environmental Protection Agency to create and expand new and existing grant and loan programs allowing agencies to purchase and operate portable air sensors &ndash; low-cost technology that can measure and detect harmful pollutants caused by wildfire smoke. Increasing access to air quality information will help leaders make better decisions for public health and wildfire response.

&ldquo;In Minnesota, smoke from the recent wildfires in the Superior National Forest created hazy and unhealthy air quality conditions throughout the state,&rdquo; said Klobuchar. &ldquo;I&rsquo;m supporting this legislation to help areas impacted by wildfires measure air pollutants and keep our communities healthy and safe.&rdquo;

Along with Klobuchar, the legislation was introduced by Senators Jacky Rosen (D-NV), Michael Bennet (D-CO), and Jeff Merkley (D-OR).

###
",,,,,2026-07-29 20:03:50.614130
,Costs & Impacts,2026-07-29 22:44:34+00:00,The Seattle Times,Trump administration is repurposing federal land for AI data centers,,,,,,https://www.seattletimes.com/nation-world/trump-administration-is-repurposing-federal-land-for-ai-data-centers/,"In the latest example, the Energy Department will convert a shuttered Cold War-era uranium enrichment facility into a data center campus and gas plants.",,https://images.seattletimes.com/wp-content/uploads/2026/07/07292026_DJTnyt-TZRjuly29B_tzr_141222.jpg?d=1200x630,,,2026-07-29 20:03:50.614130
,Costs & Impacts,2026-07-29 22:13:19+00:00,www.wlrn.org,Advocates win release of records showing toxic hazards at closed Homestead migrant ... - WLRN,,,,,,https://www.wlrn.org/light/environment/2026-07-29/advocates-win-release-of-records-showing-toxic-hazards-at-closed-homestead-migrant-children-shelter,The American Friends Service Committee and the environmental law firm ... Protection Agency's Superfund National Priorities List in 1990 due ...,,,,,2026-07-29 21:00:10.976182
,,2026-07-29 22:12:50+00:00,WBEZ,"Besides Obama, Chicago produced a second president, and he's about to turn 100",,,,,,https://www.wbez.org/history/2026/07/29/president-valdas-adamkus-lithuania-100-interview-biography-chicago-connection,Former Lithuanian President Valdas Adamkus spent half his life in Chicago and ran the U.S. Environmental Protection Agency's Great Lakes regional office before going home to serve his country.,,https://cst.brightspotcdn.com/dims4/default/658c39b/2147483647/strip/true/crop/7230x4127+0+0/resize/1461x834!/quality/90/?url=https%3A%2F%2Fchorus-production-cst-web.s3.us-east-1.amazonaws.com%2Fbrightspot%2F0c%2Ff3%2F7cf7718e4dc7a1ecfb6e6a2bf872%2Flithuania-06xx26-136.JPG,,,2026-07-29 20:03:50.614130
,,2026-07-29 21:52:53+00:00,CT.gov - Connecticut's Official State Website,Media Advisory - DEEP to Welcome Local Firefighters Returning from Fighting Quebec Wildfires,,,,,,https://portal.ct.gov/deep/news-releases/news-releases---2026/media-advisory---deep-to-welcome-local-firefighters-returning-from-fighting-quebec-wildfires,"(HARTFORD) — The Connecticut Department of Energy and Environmental Protection (DEEP)’s Forestry Division will welcome back a 6-person wildland firefighting crew who have been assisting with wildfire suppression efforts in Val-d’Or, Quebec, Canada.  The crew departed from DEEP’s Eastern District Headquarters in Marlborough on July 17th, 2026, and will return there on Wednesday, July 29, 2026. ",,https://portal.ct.gov/Assets/Images/facebook-default_01.png,,,2026-07-29 20:03:50.614130
,,2026-07-29 21:33:42+00:00,Career Center | University of Virginia,Sustainability – Environmental Science & Conservation,,,,,,https://career.virginia.edu/sustainability-environmental-science-conservation/,"What is Environmental Science & Conservation? Conservation & environmental science careers are largely centered around preserving, protecting, and understanding the natural environment. Thi…",,https://cdn.uconnectlabs.com/wp-content/uploads/sites/645/2026/06/pexels-vome-12859405-scaled.jpg,,,2026-07-29 20:03:50.614130
,,2026-07-29 21:32:39+00:00,US EPA,"EPA announces over $11.5M in Solid Waste Infrastructure for Recycling grants to Tribes in Alaska, Idaho, and Washington | US EPA",,,,,,https://www.epa.gov/newsreleases/epa-announces-over-115m-solid-waste-infrastructure-recycling-grants-tribes-alaska,"EPA announced $11,563,595 in grants for Tribes and Intertribal Consortia in Alaska, Idaho, and Washington through the Solid Waste Infrastructure for Recycling (SWIFR) grant program.",,https://www.epa.gov/sites/all/themes/epa/img/epa-news-releases-og.jpg,,,2026-07-29 19:04:24.777566
,Costs & Impacts,2026-07-29 21:25:26+00:00,www.dechert.com,FDA Denies PFAS Food Petition and Plans Bottled Wate...,,,,,,https://www.dechert.com/knowledge/re-torts/2026/7/FDA-Denies-PFAS-Food-Petition-and-Plans-Bottled-Water-Limits.html,"In two recent updates, FDA denied a citizen petition seeking regulatory limits for PFAS in certain foods and announced plans to establish allowable PFAS levels in bottled water.",,https://www.dechert.com/content/dam/dechert%20files/knowledge/publication/dechert-re-torts/retorts-social-sharing-1200x628.png.transform/1200w/img.png?1785360326011,,,2026-07-29 21:00:10.976182
,Costs & Impacts,2026-07-29 21:20:16+00:00,www.eastidahonews.com,5 states - including Idaho - offer to accept nuclear waste in exchange for help developing ...,,,,,,https://www.eastidahonews.com/2026/07/5-states-including-idaho-offer-to-accept-nuclear-waste-in-exchange-for-help-developing-nuclear-energy/,"... Environmental Protection Agency (EPA) on Thursday, July 23, 2026, in Washington, as Energy Secretary Chris Wright listens. | Alex Brandon ...",,,,,2026-07-29 18:03:20.412366
,,2026-07-29 21:10:45+00:00,www.facebook.com,"EPA weighs RFS deadline extension amid high renewable credit costs, sources say",,,,,,https://www.facebook.com/Reuters/posts/epa-weighs-rfs-deadline-extension-amid-high-renewable-credit-costs-sources-saycl/1624538966203496/,"EPA weighs RFS deadline extension amid high renewable credit costs, sources say Click the link in the comments below.",,,,,2026-07-29 18:03:20.412366
,Clean Air & Water,2026-07-29 21:07:38+00:00,www.wivb.com,EPA: Soil samples could identify source of Niagara radioactive contamination | News 4 Buffalo,,,,,,https://www.wivb.com/news/investigates/radioactive-contamination-buffalo-niagara-falls/epa-soil-samples-could-identify-source-of-niagara-radioactive-contamination/,"The U.S. Environmental Protection Agency said it will test soil samples for chemical contamination, in addition to identifying specific ...",,,,,2026-07-29 19:04:24.777566
,,2026-07-29 20:31:23+00:00,web.uri.edu,URI team to address remediation challenges of manganese in R.I. drinking water,,,,,,https://web.uri.edu/engineering/uri-team-to-address-remediation-challenges-of-manganese-in-r-i-drinking-water/,"KINGSTON, R.I. – July 29, 2026 – A partnership between the University of Rhode Island and Rhode Island Department of Health, funded by the Emerging Contaminants in Small and Disadvantaged Communities grant from the health department’s Center for Drinking Water Quality and the Rhode Island Infrastructure Bank, will study manganese levels in Rhode Island’s drinking water. […]",,https://web.uri.edu/engineering/wp-content/uploads/sites/2168/Mn-Project.jpg,,,2026-07-29 19:04:24.777566
,Costs & Impacts,2026-07-29 20:28:46+00:00,www.chicago.gov,City of Chicago to Spray Insecticide Wednesday and Thursday to Kill Mosquitoes,,,,,,https://www.chicago.gov/city/en/depts/cdph/provdrs/cdph_administration/news/2026/july/cdph-press-release-07-29-2026-wnv-spray.html,"CDPH Press Release, For Immediate Release: 7/29/2026 | City of Chicago to Spray Insecticide Wednesday and Thursday to Kill Mosquitoes",,,,,2026-07-29 20:03:50.614130
,,2026-07-29 20:22:03+00:00,WTVB | 1590 AM · 95.5 FM | The Voice of Branch County,"EPA weighs RFS deadline extension amid high renewable credit costs, sources say",,,,,,https://wtvbam.com/2026/07/29/epa-weighs-rfs-deadline-extension-amid-high-renewable-credit-costs-sources-say/,"By Jarrett Renshaw and Siddharth Cavale July 29 (Reuters) - The Trump administration is weighing whether to extend a Sept. 1 deadline requiring oil refiners to demonstrate compliance with the nation's biofuel blending laws, a move that could provide th...",,https://storage.googleapis.com/media.mwcradio.com/mimesis/2026-07/29/2026-07-29T191654Z_1_LYNXMPEM6S1UJ_RTROPTP_3_USA-BIOFUELS-EPA.JPG,,,2026-07-29 18:03:20.412366
,,2026-07-29 19:30:55+00:00,www.reuters.com,"EPA weighs RFS deadline extension amid high renewable credit costs, sources say",,,,,,https://www.reuters.com/legal/litigation/epa-weighs-rfs-deadline-extension-amid-high-renewable-credit-costs-sources-say-2026-07-29/,Summary; Companies. EPA weighs extending Sept. 1 biofuel compliance deadline as refiners face high costs and market uncertainty; Delay could give ...,,,,,2026-07-29 17:04:53.926086
,Clean Air & Water,2026-07-29 19:15:37+00:00,sph.unc.edu,Gillings-led research in Houston finds room for improvement in air quality model,,,,,,https://sph.unc.edu/sph-news/gillings-led-research-in-houston-finds-room-for-improvement-in-air-quality-model/,"... Environmental Protection Agency and state environmental agencies due to their impact on human health, crops and the environment. Household ...",,,,,2026-07-29 16:04:58.945290
,Costs & Impacts,2026-07-29 19:11:17+00:00,Local News Matters,Removal of more toxic waste at former Hunters Point shipyard begins this week - Local News Matters,,,,,,https://localnewsmatters.org/2026/07/29/hunters-point-shipyard-radioactive-material-removal/,Cleanup crews will begin removing radioactive material this week from a building at the Hunters Point Naval Shipyard in San Francisco after it was Cleanup crews will begin removing radioactive material from a Hunters Point Shipyard building after it was discovered in a storage locker in April.,,https://i0.wp.com/localnewsmatters.org/wp-content/uploads/2025/04/BCN-20250422-HUNTERSPOINTSHIPYARD-04-scaled.jpg?fit=2560%2C1921&ssl=1,,,2026-07-29 19:04:24.777566
,Costs & Impacts,2026-07-29 18:48:15+00:00,US EPA,"EPA Proposes Interim Cleanup Plan to Address Additional Arsenic Contamination at Vineland Chemical Superfund Site in Vineland, New Jersey | US EPA",,,,,,https://www.epa.gov/newsreleases/epa-proposes-interim-cleanup-plan-address-additional-arsenic-contamination-vineland,"U.S. Environmental Protection Agency (EPA) is proposing an interim cleanup plan to address arsenic contamination remaining beneath the surface at the Vineland Chemical Superfund site in Vineland, New Jersey. The proposed plan focuses on arsenic-contaminate",,https://www.epa.gov/sites/all/themes/epa/img/epa-news-releases-og.jpg,,,2026-07-29 16:04:58.945290
,,2026-07-29 18:41:11+00:00,MSU Denver RED,"Through Community Engaged Learning, students gain skills and make an impact - MSU Denver RED",,,,,,https://red.msudenver.edu/2026/through-community-engaged-learning-students-gain-skills-and-make-an-impact/,Devising a communications strategy for the upcoming Transplant Games of America provided “an eye-opening experience.”,,https://red.msudenver.edu/wp-content/uploads/2026/06/Real-World-Learning_IMG_7635AM_06092026.jpg,,,2026-07-29 16:04:58.945290
,Costs & Impacts,2026-07-29 18:31:46+00:00,www.reuters.com,"White House planned to nominate top EPA adviser as air office replacement, sources say",,,,,,https://www.reuters.com/world/white-house-planned-nominate-top-epa-adviser-air-office-replacement-sources-say-2026-07-29/,"The White House ‌was poised to nominate Justin Schwab, a top adviser to Environmental Protection Agency Administrator Lee Zeldin, to lead the ...",,,,,2026-07-29 16:04:58.945290
,,2026-07-29 18:21:53+00:00,Safety+Health Magazine,Coalition asks EPA and OSHA to streamline worker chemical safety protections - Safety+Health Magazine,,,,,,https://www.safetyandhealthmagazine.com/coalition-asks-epa-and-osha-to-streamline-worker-chemical-safety-protections/,Seventy-five industry groups say a single federal framework would increase efficiency and curb confusion.,,https://www.safetyandhealthmagazine.com/wp-content/uploads/2025/12/OSHA-EPA.jpg,,,2026-07-29 16:04:58.945290
,Clean Air & Water,2026-07-29 18:11:19+00:00,www.jba.af.mil,"Growing Together, EPA visits JBA - Joint Base Andrews - Air Force",,,,,,https://www.jba.af.mil/News/Article/4558985/growing-together-epa-visits-jba/,"Andrews military leaders and Air Force Civil Engineer Center personnel showcased base environmental projects with EPA leadership, reinforcing Andrews' ...",,,,,2026-07-29 15:03:44.716961
,,2026-07-29 18:02:44+00:00,news.txst.edu,TXST's Texas Stream Team advances low-cost wastewater monitoring,,,,,,https://news.txst.edu/research-and-innovation/2026/texas-stream-team-advances-low-cost-wastewater-monitoring.html,"A new study shows how collaboration among Texas institutions transformed a classroom activity into a state-approved, low-cost method for detecting potential wastewater contamination.",,https://docs.gato.txst.edu/802138/w/2000/re1RJ8qKlPCe/81627_IMG_8895.jpg,,,2026-07-29 15:03:44.716961
,,2026-07-29 17:37:10+00:00,Federal Register,"1,1,2-Trichloroethane Draft Risk Evaluation Under the Toxic Substances Control Act (TSCA); Notice of Availability and Request for Comment",,,,,,https://www.federalregister.gov/documents/2026/07/29/2026-15267/112-trichloroethane-draft-risk-evaluation-under-the-toxic-substances-control-act-tsca-notice-of,"The Environmental Protection Agency (EPA or Agency) is announcing the availability of and seeking public comment on the draft risk evaluation under the Toxic Substances Control Act (TSCA) for 1,1,2-trichloroethane. The purpose of risk evaluations under TSCA is to determine whether a chemical...",,https://www.federalregister.gov/assets/open_graph_site_banner.png,,,2026-07-29 14:09:37.576346
,Costs & Impacts,2026-07-29 17:34:12+00:00,www.gpb.org,Environmental groups threaten to sue city of Atlanta over alleged Flint River pollution,,,,,,https://www.gpb.org/news/2026/07/29/environmental-groups-threaten-sue-city-of-atlanta-over-alleged-flint-river,"... Environmental Protection Agency's Clean Water Act (CWA) and Resource Conservation and Recovery Act (RCRA), which dictates handling and disposal of ...",,,,,2026-07-29 17:04:53.926086
,,2026-07-29 17:32:29+00:00,FWS.gov,A Lasting Partnership for Florida's Living Shorelines | U.S. Fish & Wildlife Service,,,,,,https://www.fws.gov/story/2026-07/lasting-partnership-floridas-living-shorelines,"Some partnerships stand the test of time. For the Coastal Program in Florida’s Panhandle, our collaboration with the Choctawhatchee Basin Alliance (CBA) of Northwest Florida State College is one of them.",,https://www.fws.gov/sites/default/files/styles/facebook_1200x630/public/images/2026-07/cba-staff-building-reef-at-shipyard-point-park-with-permission-choctawhatchee-basin-alliance_0.jpg?h=f12cc740&itok=HuPzfwMp,,,2026-07-29 16:04:58.945290
,,2026-07-29 17:29:29+00:00,Reilly for Montana,Montana Messaging for Organizers,,,,,,https://myemail.constantcontact.com/Montana-Messaging-for-Organizers.html?soid=1141992793383&aid=ak_cqFYwYzQ,"Email from Reilly for Montana Week of July 28, 2026 Montana Messaging for Organizers July 28, 2026 Top Question on the Ground: How does the Trump administration's FY2027 budget make it harder for Mont",,https://files.constantcontact.com/7252314e901/21a518e9-eb5a-405f-bc89-966e92340f2d.png?rdr=true,,,2026-07-29 14:09:37.576346
,,2026-07-29 17:29:03+00:00,US EPA,EPA Announces Over $5.6 Million in Grants to Tribes within California for Recycling Infrastructure Projects | US EPA,,,,,,https://www.epa.gov/newsreleases/epa-announces-over-56-million-grants-tribes-within-california-recycling-infrastructure,"Today, EPA announced $5,683,158 for Tribes within California through the Solid Waste Infrastructure for Recycling (SWIFR) program.",,https://www.epa.gov/sites/all/themes/epa/img/epa-news-releases-og.jpg,,,2026-07-29 18:03:20.412366
