id,name,published,outlet,title,authors,category,market,categoryorder,articleorder,url,description,text,image,error,sentiment,firstEyes
,Virginia Mercury,2026-06-04 09:27:41+00:00,Virginia Mercury,Virginia schools push for local tax option as aging buildings strain rural divisions,Nathaniel Cline,,,,,https://virginiamercury.com/2026/06/04/virginia-schools-push-for-local-tax-option-as-aging-buildings-strain-rural-divisions/,"Every time storms threaten the Tidewater region, Superintendent David Daniel worries the next round of severe weather could cripple Mathews County Public Schools’ aging environmental system, forcing classroom closures and creating safety risks for students. In one case, the storm did just that. Moisture overwhelmed the elementary school’s heating, ventilatio[...]","A view of the conditions from inside one of the schools in Mathews County. (Photo courtesy of Mathews County Public Schools)Every time storms threaten the Tidewater region, Superintendent David Daniel worries the next round of severe weather could cripple Mathews County Public Schools’ aging environmental system, forcing classroom closures and creating safety risks for students.
In one case, the storm did just that. Moisture overwhelmed the elementary school’s heating, ventilation and cooling system, causing water to collect on the floors and forcing staff to close the school for three days because of safety concerns. Daniel said the infrastructure is decades behind where it needs to be.
Now, Mathews and other localities hope to change that if lawmakers and the governor approve changes to state law that would allow all localities to generate tax revenue for school construction projects, which have historically been costly for jurisdictions. 
If approved, voters in each locality decide through a referendum whether to adopt an additional local sales tax to fund school construction and maintenance.
“I think having appropriate facilities and funding for public education is critical,” Daniel said. “Localities can’t do it alone, especially as small rural localities aren’t able to equitably prepare their students to compete in a statewide or a global economy without the help of Richmond.” 
 The legislative process

As a Dillon’s Rule state, Virginia only allows local governments to exercise powers granted by the legislature. Localities can adjust property tax rates but need General Assembly approval to change sales taxes.
Currently, only nine localities — including the city of Danville and the counties of Charlotte, Gloucester, Halifax, Henry, Mecklenburg, Northampton, Patrick and Pittsylvania — can levy a 1% sales tax for school projects. Efforts to expand the authority to other areas, such as Newport News and Prince Edward County, have failed. 
Former Gov. Glenn Youngkin vetoed similar bills in previous years, citing concerns about adding to Virginians’ tax burden. He also noted that lawmakers and his administration had already appropriated millions of dollars for school construction.
A view of the conditions from inside one of the schools in Mathews County. (Courtesy of Mathews County Public Schools)
A 2021 Virginia Department of Education survey found that more than half of the state’s schools are over 50 years old, with replacement costs into the billions.
Keith Perrigan, president of the Coalition for Small and Rural Schools, hosted federal, state, and local leaders for a “Crumbling Schools Tour” five years ago that highlighted schools in need of updates or replacement.
“Obviously, there’s a lot of work to be done, and based on our information with the Coalition of Small and Rural Schools, a large percentage of those schools that need improvements are in rural areas,” Perrigan said in a recent interview. 
“To have the opportunity to generate the revenue that it would take to improve those facilities and have taxpayers make that decision themselves is certainly, we think, a win-win for not only the commonwealth, but especially for rural schools in the commonwealth.”
 Summer school, maintenance time

As schools prepare for summer break, some divisions are balancing maintenance projects with getting facilities ready for summer instruction. 
Henrico County Public Schools is preparing 16 sites for summer school while continuing to address persistent air conditioning and heating issues.
“With summer academy season upon us, ensuring the comfort, well-being and ability of students and staff to fully engage in teaching and learning remains a top priority,” Mike Dunavant, a spokesperson for Henrico Schools, said in a statement, adding that “those sites will be prioritized for repair if any arise.”
In Mathews County, Daniel said the school system will not offer summer school this year — a program that provides academic support and credit recovery — because of costs associated with buses, bus drivers, cafeteria workers and teachers, which total about $650,000.
Instead, the division will use the summer for critical infrastructure and safety upgrades, including electrical work, HVAC improvements, lighting, boilers, and light poles.
The middle school will also merge with the elementary and high school due to low enrollment and high repair costs. 
 The tax benefits

Last summer, Gloucester completed a $65 million renovation on its high school, likely aided by revenue from the 1% school construction tax. 
The project included roof upgrades, all-new HVAC systems and ductwork, and modernization of electrical, plumbing and stormwater systems.
The school also added a new 1,250 kW generator to support critical operations during power outages.

Safety and security improvements included new doors and windows, an upgraded fire sprinkler system and alarm network, and a redesigned secure main entrance vestibule.
“The one percent has allowed us to repair an aging high school,” Gloucester County Supervisor Ashley Chriscoe said in a statement. “The excess revenue from the one percent has allowed us to add some additional projects with the excess revenue, to tackle some other qualifying projects. It has been an amazing asset.”
Compared with neighboring Mathews County, Gloucester has substantially larger revenue-generating capacity because of its broader business sector and more diversified commercial tax base.
Mathews, on the other hand, relies heavily on revenue from high-value waterfront property and loses residents — and shopping dollars — to neighboring localities, where they pay the one-cent sales tax on purchases made outside the county. 
“Whether that’s through the annual operations support that we get through the local composite index, the state can’t leave all of that burden on the locality because localities don’t have the same economic leverage to provide the same experiences for their kids,” Daniel said. 
“We talk about equity an awful lot, but it shouldn’t matter what your zip code is to determine whether or not you have access to all of the opportunities that kids in other zip codes would have.”
 Time crunch

To place the referendum on the November ballot, lawmakers will have to adopt the language by June 29 so it can be properly advertised. State law requires referendums to be ordered at least 81 days before the election.
The House is scheduled to meet again on June 18, followed by the Senate on June 22. The state also faces a July 1 deadline before government operations could shut down.
SUBSCRIBE: GET THE MORNING HEADLINES DELIVERED TO YOUR INBOX.",https://virginiamercury.com/wp-content/uploads/2026/06/IMG_6020-1024x768.jpeg,,,2026-06-04 05:57:53.186719
,Louisiana,2026-06-04 08:54:30+00:00,www.msn.com,Landry's $168M school fund shift faces scrutiny and hurdles - MSN,,,,,,https://www.msn.com/en-us/news/us/louisiana-school-security-project-stalled-amid-168m-funding-shift/ss-AA24KUOV,Governor's funding plan: Jeff Landry signed an executive order to reallocate $168 million from Louisiana's school funding formula to teacher and staff ...,,,,,2026-06-04 18:57:27.824965
,West Virginia,2026-06-04 06:33:38+00:00,WCHS,Coalition urges immediate pause on West Virginia school closures,,,,,,https://wchstv.com/news/local/coalition-urges-immediate-pause-on-west-virginia-school-closures,Together for Public Schools West Virginia is urging lawmakers to pause school closures to allow for changes to the school aid funding formula.,,https://wchstv.com/resources/media2/16x9/1920/1320/center/90/6746880d-b98f-4c60-b094-d291f06f3595-ed9439c82b0d437ab43528619b2759bc.png,,,2026-06-04 04:57:19.412658
,Education Funding,2026-06-04 05:38:05+00:00,www.newsobserver.com,"In first override of 2026, NC lawmakers overturn Gov. Stein's veto of tax bill",,,,,,https://www.newsobserver.com/news/politics-government/state-politics/article315994699.html,"The bill opts North Carolina into a federal tax break program benefiting nonprofits that grant scholarships, including for private schools.",,,,,2026-06-04 02:57:19.342173
,Education Funding,2026-06-04 00:00:40+00:00,www.cpr.org,US Department of Education threatens Jeffco schools with funding cuts over gender identity policies,,,,,,https://www.cpr.org/2026/06/03/department-education-jeffco-schools-gender-identity-policies/,"The U.S. Department of Education has issued a warning to Jefferson County Public Schools, saying the district is violating federal Title IX law.",,,,,2026-06-03 20:56:25.115578
,Education Funding,2026-06-03 23:10:49+00:00,The Banner,Moore: Trump administration is holding back Maryland schools,,,,,,https://www.thebanner.com/education/k-12-schools/wes-moore-maryland-education-policy-donald-trump-DCHPXOSSAZAHXHW3VJDLZ72QLY/,Maryland Gov. Wes Moore told a crowd of journalists that federal policy limits his power to fund schools and improve student transportation.,,https://www.thebanner.com/resizer/v2/3HBDFQ565BAPNMK5TRHVWW2N5Y.JPG?auth=837b3fb671e27b0c5346e33a92347ae37a38c6266dbfd2c2110f9924eafd2da6&width=1280&height=720&smart=true&quality=85,,,2026-06-03 19:57:44.399943
,Louisiana,2026-06-03 21:41:40+00:00,WWNO,Gov. Landry redirects existing school funding to cover teacher stipends,,,,,,https://www.wwno.org/education/2026-06-03/landry-redirects-existing-school-funding-to-cover-teacher-stipends,"Rather than add money to the budget, like in recent years, the governor is asking lawmakers to cut $168 million from schools’ budgets.",,https://npr.brightspotcdn.com/dims4/default/06c22df/2147483647/strip/true/crop/5135x2696+0+364/resize/1200x630!/quality/90/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F3d%2F50%2F9bf0c3144f5b9e6ba380313ea913%2Ftep-3-3159-2.jpg,,,2026-06-03 19:57:44.399943
,CommonWealth Beacon,2026-06-03 19:59:00+00:00,CommonWealth Beacon,Senate ready to give teachers second shot at retirement program,Alison Kuznitz | State House News Service and Sam Drysdale | State House News Service,,,,,https://commonwealthbeacon.org/education/senate-ready-to-give-teachers-second-shot-at-retirement-program/,"The Senate plans to take up a bill to enhance retirement benefit programs for teachers after resisting for years, following the House's approval of a similar policy through a state budget amendment.","THOUSANDS OF TEACHERS who have long asked the state for a second chance to opt in to an enhanced retirement benefit program may finally get their opportunity.
The Senate plans to take up a bill Thursday to address the issue after resisting for years, following the House’s approval of a similar policy through a state budget amendment.
Teachers who were working in 2001 but did not enroll in Retirement Plus would gain a window from the effective date of the possible new law through June 30, 2027 to sign up under the Senate bill (S 3109) that was moving Wednesday through the Senate Committee on Ways and Means.
Senate leaders say the opt-in period ensures “ample time for teachers to be made aware, weigh their options, and choose whether to participate.”
Around 6,500 to 8,500 teachers could gain enhanced benefits if they buy into the program.
“Because of a flawed rollout two decades ago, we found that thousands missed checking the box that would allow them to retire early with their colleagues who had checked the box on time,” Senate President Karen Spilka said. “So today, the Senate is doing our part to right that wrong.”
Spilka called the bill a “bipartisan effort,” though no Republicans joined the press conference in the Senate Reading Room. Other Democrats with Spilka included Sens. John Keenan, William Driscoll, Vanna Howard, Lydia Edwards, Will Brownsberger, Michael Rodrigues, Cindy Friedman, Becca Rausch, Nick Collins, Jamie Eldridge, Sal DiDomenico and Jo Comerford.
Newly enrolling teachers must pay into Retirement Plus, providing a make-up contribution commensurate to what they would have paid in 2001 in addition to “actuarial assumed interest,” according to a Senate fact sheet. The proposal directs the Teachers’ Retirement System and the Boston Retirement System to notify eligible employees about the opportunity.
Under the House budget measure, teachers would have 180 days after the budget is signed into law to opt in to Retirement Plus. It’s unclear whether the branches will pursue the policy through budget negotiations or as standalone legislation – the House also unanimously approved the reform last July as a standalone bill (H 4361).
“Our language is a little different, and we wanted to be on record that we support this,” Spilka said when asked why the Senate is pursuing a standalone bill.
Some veteran teachers feel they were cut out of the program more than two decades ago when the state introduced the option, but only had a six-month window to opt in, because they say they received limited or no information from the state. Retirement Plus offers increased benefits for those who complete 30 years of service in exchange for a higher contribution rate.
As educators reach 30 years of service, those who did not opt into Retirement Plus in 2001 would need to work an additional three to five years to reach their maximum pension compared to colleagues who enrolled.
For years, the House has favored allowing teachers who missed the window in 2001 to have another opportunity to buy in. Previously approved House measured died in the Senate three times. The Senate is jumping on board this year.
Brownsberger said the Retirement Plus issue has “become very, very visible” based on constituent messages.
“I don’t think I’ve received more correspondence on any other issue recently, except for protecting people from ICE overreach,” Brownsberger said. “This has been a very front and center issue.”
American Federation of Teachers President Jessica Tang previously said the only associated increase for the state is in the pension system liability.
“It has the potential to support communities as they try to keep up with rising education healthcare costs, increasing student needs, and widespread cuts due to federal funding,” Tang said Wednesday. “Districts could see a significant savings with the retirement of these educators, resulting in fewer layoffs and fewer critical positions being cut, especially if they’re replaced by newer teachers with lower salaries.”",https://i0.wp.com/commonwealthbeacon.org/wp-content/uploads/2025/01/677593f01d63e.image_-1.jpg?fit=1024%2C682&amp;ssl=1,,,2026-06-03 16:02:04.470417
,Education Funding,2026-06-03 19:03:51+00:00,U.S. Department of Education,U.S. Department of Education Issues Warning Letter to Jefferson County Public Schools in Colorado as District Refuses to Follow Title IX,,,,,,https://www.ed.gov/about/news/press-release/us-department-of-education-issues-warning-letter-jefferson-county-public-schools-colorado-district-refuses-follow-title-ix,"Today, the U.S. Department of Education’s Office for Civil Rights (OCR) issued a warning letter to Jefferson County Public Schools (the District) in Colorado for its ongoing refusal to comply with Title IX of the Education Amendments of 1972.",,http://www.ed.gov/themes/custom/edgov/images/ed-og.png,,,2026-06-03 15:58:18.796826
,Education Funding,2026-06-03 18:40:08+00:00,The Miami Times,Feds are offering new money for public school kids. Why would Dems turn it down?,,,,,,https://www.miamitimesonline.com/education/feds-are-offering-new-money-for-public-school-kids-why-would-dems-turn-it-down/article_481ee79f-7733-4103-a737-99324f539207.html,"In deciding to opt New York into the federal scholarship tax credit program, Gov. Kathy Hochul did something most Democrats have been unwilling to do of late: choose students and",,https://bloximages.newyork1.vip.townnews.com/miamitimesonline.com/content/tncms/assets/v3/editorial/1/0a/10a5c9c2-6f4c-4e53-8680-a6746b11f92e/6a20733c044f2.image.jpg?crop=1763%2C926%2C0%2C124&resize=1200%2C630&order=crop%2Cresize,,,2026-06-03 17:57:55.525854
,West Virginia,2026-06-03 16:42:08+00:00,The Journal,Berkeley County Schools to pursue litigation over locality pay,,,,,,https://www.journal-news.net/news/education/district/berkeley-county-schools-to-pursue-litigation-over-locality-pay/article_7c6d5404-1a8b-5175-bfb6-a75f193775b7.html,"MARTINSBURG - Frustrated by what Berkeley County Schools officials described as years of inadequate state funding and unsuccessful efforts to secure locality pay, the Berkeley County Board of Education voted",,https://bloximages.newyork1.vip.townnews.com/journal-news.net/content/tncms/custom/image/3d1380e4-c027-11e8-a4dd-bb1ef9d5adc9.png?resize=600%2C315,,,2026-06-03 12:57:44.318864
,Education Funding,2026-06-03 15:14:16+00:00,Carolina Journal,Resolution to abolish US Dept of Ed on the move in NC House,,,,,,https://www.carolinajournal.com/resolution-to-abolish-us-dept-of-ed-on-the-move-in-nc-house/,An NC House committee advanced a resolution on June 2 urging Congress to abolish the US Department of Education and hand authority back to the states.,,https://www.carolinajournal.com/wp-content/uploads/2023/02/brian-biggs-021423.jpg,,,2026-06-03 12:00:32.076330
,Education Funding,2026-06-03 14:48:43+00:00,Southern Poverty Law Center,Civil Rights and Educator Groups Sue To Restore Federal Grants Supporting English Learner Teacher Training,,,,,,https://www.splcenter.org/presscenter/lawsuit-restore-federal-professional-development-grants-teacher-training/,"ATLANTA — Today, the Southern Poverty Law Center (SPLC), the Lawyers’ Committee for Rhode Island (LCRI) and the National Education Association (NEA), on behalf of its members, filed a lawsuit challenging the U.S. Department of Education’s (ED) unlawful termination of millions of dollars in professional development grants for improving educational instruction for English learners. In […]",,https://www.splcenter.org/wp-content/uploads/files/splc-logo_twitter_instream.png,,,2026-06-03 12:00:32.076330
,Education Funding,2026-06-03 05:52:40+00:00,Gainesville Sun,Federal grant supports free summer meals at 70 sites in Alachua County,,,,,,https://www.gainesville.com/story/news/education/2026/06/02/alachua-county-public-schools-summer-meals-program/90368523007/,"Federally funded program offers free summer meals to kids 18 and under at 70 Alachua County sites, with on-site dining and limited take-home options.",,"https://www.gainesville.com/gcdn/authoring/authoring-images/2026/06/02/NTGS/90368594007-06182019-gai-school-food-truck-05.jpg?crop=3999,2251,x0,y179&width=3200&height=1802&format=pjpg&auto=webp",,,2026-06-03 10:57:58.797380
,Connecticut Mirror,2026-06-03 04:01:00+00:00,CT Mirror,When schools lose the people who came back to serve them,Carlos Velazquez,,,,,https://ctmirror.org/2026/06/03/when-schools-lose-the-people-who-came-back-to-serve-them/,"Continuity matters, which is why Hartford’s current budget crisis raises concerns that go far beyond staffing charts or financial spreadsheets.","I first walked into Hartford’s Parkville Community School as a child.
Years later, after earning my degree in Educational Studies from Trinity College and completing my master of social work degree at the University of Connecticut, I made the intentional decision to return — not just to Hartford Public Schools, but specifically to Parkville, the same school community that helped shape me growing up.
Today, I serve as a Behavior Technician at Parkville Community School, working directly with students who rely on consistency, structure, and trusted relationships to succeed academically, socially, and emotionally. 
For many students, those relationships are not secondary to learning. They are the foundation that makes learning possible.
I am also the only Latino male staff member in a building that serves a predominantly Latino student population. That representation matters more than many people realize. Students notice who understands their experiences, who knows their families, who reflects their community, and who consistently shows up for them year after year.
That continuity matters, which is why Hartford’s current budget crisis raises concerns that go far beyond staffing charts or financial spreadsheets.
Due to ongoing financial pressures, I am facing likely reassignment away from Parkville this fall. While I may remain employed within Hartford Public Schools, the larger issue is what happens when schools lose adults who are deeply rooted in the communities they serve.
When trusted staff members are displaced, students lose familiarity and stability. Relationships built over years are interrupted. School culture becomes harder to sustain. Progress that depends on trust and consistency is forced to restart.
These losses are difficult to quantify on paper, but they are deeply felt inside classrooms and school communities.
At the same time, districts like Hartford continue managing rising special education costs, transportation expenses, and out-of-district placement obligations while being asked to stretch already limited resources further each year.
Schools are increasingly being forced into a cycle of constant adjustment rather than long-term stability.
The reality is that urban schools do not just need staffing. They need continuity. They need experienced educators, support staff, and intervention personnel who know the students, understand the community, and are committed to staying.
I am a product of Hartford Public Schools. I returned to serve in Hartford because I believed in the importance of reinvesting in the same communities that invested in me.That should be something our systems make easier to sustain — not harder.
Students deserve stable relationships. Families deserve consistent support systems. Schools deserve funding structures that allow them to retain community-rooted staff and maintain the environments students depend on.
Public education is not only about buildings, programs, or test scores. It is also about people — the relationships students build with trusted adults over time. When financial instability disrupts those relationships, students feel the impact long before it ever appears in a budget report.
Hartford students deserve more than short-term survival budgeting. They deserve long-term investment in the people and relationships that help schools truly function.
Carlos Velazquez lives in West Hartford.",https://ctmirror.org/wp-content/uploads/2026/04/Sand-school.jpg,,,2026-06-03 00:57:21.691050
,Louisiana,2026-06-02 23:09:13+00:00,https://www.wafb.com,Louisiana legislative session ends without teacher pay raise funding plan,,,,,,https://www.wafb.com/2026/06/02/louisiana-legislative-session-ends-without-teacher-pay-raise-funding-plan/,"Louisiana’s legislative session ended Monday with lawmakers still without a plan to fund teacher pay raises, leaving a $198 million gap that must be filled to avoid pay cuts for educators.",,https://gray-wafb-prod.gtv-cdn.com/resizer/v2/XH3543WQONDVRMDJ72TJPEVWKQ.png?auth=5c3afddd697153b4f93deb986cd663153208c7b38eb2a244783f591268f2cad1&width=1200&height=600&smart=true,,,2026-06-02 20:56:41.670973
,Florida Phoenix,2026-06-02 21:55:12+00:00,Florida Phoenix,Parting messages from the House and Senate leaders differ in focus,Jay Waagmeester,,,,,https://floridaphoenix.com/2026/06/02/parting-messages-from-the-house-and-senate-leaders-differ-in-focus/,"House Speaker Daniel Perez in his parting remarks to members Tuesday emphasized the importance of standing firm, while Senate President Ben Albritton emphasized love. As of now, Tuesday was probably the last meeting of the 2024-2026 Florida Legislature, convened in special session to pass Gov. Ron DeSantis plan to slash property taxes. The sessions were […]","House Speaker Daniel Perez speaks to reporters at the conclusion of the property tax reduction special session on June 2, 2026. (Photo by Jay Waagmeester/Florida Phoenix)House Speaker Daniel Perez in his parting remarks to members Tuesday emphasized the importance of standing firm, while Senate President Ben Albritton emphasized love.
As of now, Tuesday was probably the last meeting of the 2024-2026 Florida Legislature, convened in special session to pass Gov. Ron DeSantis plan to slash property taxes. 
The sessions were marked by GOP infighting, on display in delayed budget negotiations and different approaches on immigration, artificial intelligence, and school vouchers. The House did not pass the citrus-farming Albritton’s priority legislation, “Rural Renaissance,” a package that would’ve provided nearly $150 million in infrastructure, education, and health care to rural communities.
Budget on the table, but House and Senate can’t agree on solution to school voucher struggles

“It hasn’t always been easy, but easy was never the point. I hope you know that I’ve tried to ensure that our service together mattered, that we stood up for what was right, even when it wasn’t expedient, that we stood our ground even when it would have been simpler to retreat,” Perez told his members in what could have been his final moment in the rostrum.
In the early days of the two-year leadership terms, the House and Senate proved they could override DeSantis’ veto and bucked his call for a special session on immigration, calling their own instead.
Perez Tuesday referenced “our share of twists and turns and battles that seem to stretch on for weeks and months, victories that have been hard won.”
Particularly during the 2025 session, the governor on social media and in news conferences blasted the House for not fulfilling Republican campaign promises while Perez said his phone calls to DeSantis went unreturned. Perez at one point called DeSantis a “seventh grader.”
“Despite what some have suggested, I never intended for conflict to define my tenure as speaker, but I have always believed that peace without purpose is laziness,” Perez said. 
SUBSCRIBE: GET THE MORNING HEADLINES DELIVERED TO YOUR INBOX.
On Tuesday, Albritton recalled his first moments as president. 
“The first day that I was in the rostrum, I laid it on your hearts, a [Bible] verse, 1 Corinthians 13:13, ‘And then these three remain, faith, hope, and love, the greatest of these is love,’” Albritton said to senators. “And what I would say to each of you is to remember that I do love you dearly, I love this body, I have loved this opportunity and through all the ups and downs you have been my rock.”
He didn’t stress the turmoil to the same extent as Perez, just mentioning “ups and downs.” And the Senate lost one of its own in 2025, when Sen. Geraldine Thompson died.
“Also, remember this, the second most powerful force in the world is self interest. The most powerful force in the world is love. Love never fails, and remember this, too: Kindness never comes back empty, never comes back empty,” Albritton said.",https://floridaphoenix.com/wp-content/uploads/2026/06/IMG_0672-1024x768.jpeg,,,2026-06-02 18:02:32.174143
,South Carolina Daily Gazette,2026-06-02 21:45:39+00:00,SC Daily Gazette,"SC takes control of Pee Dee school district after report finds at least $7M in misspending, debts",Skylar Laird,,,,,https://scdailygazette.com/2026/06/02/sc-takes-control-of-pee-dee-school-district-after-report-finds-at-least-7m-in-misspending-debts/,"WEST COLUMBIA — The state will take control of the Marlboro County School District, the board of education decided Tuesday, after a report found the district misspent and owed more than $7.3 million over the course of five years. The Board of Education’s vote marked the second district to come under the state Department of […]","Michael Thorsland, interim superintendent for Marlboro County School District, tells the State Board of Education about improvements the district has made during a meeting in West Columbia on Tuesday, June 2, 2026. (Photo by Skylar Laird/SC Daily Gazette)WEST COLUMBIA — The state will take control of the Marlboro County School District, the board of education decided Tuesday, after a report found the district misspent and owed more than $7.3 million over the course of five years.
The Board of Education’s vote marked the second district to come under the state Department of Education’s control during Superintendent Ellen Weaver’s tenure. The state took the reins in Jasper County last summer, after another inspector general’s report found possible criminal activity.
Two other school districts, Allendale and Williamsburg, remain under state control from previous takeovers, though Williamsburg County is moving back to local control.
SC Board of Education OKs financial takeover of Pee Dee school district

Inspector General Brian Lamkin found potential criminal activity in a Monday report about the 3,200-student district in the Pee Dee.
The 22-page report detailed unsanctioned bonuses board members gave themselves, personal purchases on employee credit cards, and unpaid penalties and fees the rural district owed to federal and state agencies.
Department of Education officials pointed to the report repeatedly Tuesday before the board voted unanimously to take over the school district. That is at least a six-year process and means firing and replacing the school board, as well as selecting a new superintendent.
The state has controlled the Marlboro County district’s finances since last July, following several months under fiscal emergency, the highest level of concern for struggling districts.
The board was looking to consolidate schools before the school year started in an effort to fill a $7 million hole in the budget. The department also requested the investigation over suspicious purchases at that time.
Last month, with help from the state, the district’s spending plan balanced its revenues and costs for the first time in eight years, according to the state’s K-12 education agency.
“This progress demonstrates an important truth: Marlboro County’s challenges are not insurmountable,” Weaver wrote in a Monday letter to district officials. “The students, educators, principals, and staff of Marlboro County are capable of success when supported by stable leadership, sound governance and fiscal practices, and a relentless focus on student outcomes.”
But that wasn’t enough, Weaver told the state Board of Education on Tuesday.
Board members weren’t cooperating with the state board, and the inspector general’s report raised concerns officials needed to address, she said.
“We cannot leave (students’) futures up to chance, or, worse yet, a game of chicken filled with irresponsible rhetoric, division and the self-dealing agendas that were surfaced in the state inspector general’s report,” Weaver said.
A table shows examples of potential misspending and debts found in an inspector general’s report of the Marlboro County School District. (Provided by the Office of the Inspector General)
The report dealt only with a portion of the district’s finances, pulled from five years’ worth of records between 2020 and 2025, said Henry Gunter, an agency attorney.
Because the inspector general’s office sampled transactions, the nearly $7.4 million the report found in potential misspending and debts is likely much lower than the actual total, Gunter told the board.
“This is the type of pervasive failure that rises to the level of a structural issue,” Gunter said.
The district’s situation has improved with the state’s help on crafting a budget, said interim Superintendent Michael Thorsland, who the board hired in December while searching for a permanent leader.
But recovering from years of losing money is going to take a long time and a lot of help to fix, and that will require more resources and a board that cooperates with state officials, Thorsland said.
“A school district budget is not a jet ski that you turn on a dime,” Thorsland said. “It’s more like a ship that you have to keep turning. The ship’s turning, but we’re way in the deficit position right now, so we’ve got to gain some ground to get back to a healthy financial situation.”
Board chair Michael Coachman did not respond to a call from the SC Daily Gazette requesting comment.
Salaries and bonuses
Staffing was a major concern the state department raised when taking financial control last year of the rural district in northeast South Carolina.
In September, the district’s administrative office had 45 employees, far more than the typical 25 or so in similarly sized districts, Thorsland said.
As of Tuesday, that number was down to 29, he said.
Lamkin’s report raised questions about how much the school board spent on its own pay.
Board members gave themselves five bonuses between November 2022 and November 2024, totaling more than $4,000 for each of the nine members.
They were provided as part of one-time bonuses given to district staff, though which other employees received them is unclear. The school board didn’t publicly give specifics about the bonuses during budget discussions.
Board members additionally increased their salaries in June 2024, from $7,500 to $12,000 annually — putting Marlboro County among the state’s highest-paid public school boards.
Only board members in Horry and Greenville counties received more. Those are respectively the state’s third-largest and largest school districts by student population.
That salary increase came with no public discussion and flew in the face of a board policy barring members from raising their own pay.
After 18 months of the increase, board members sliced their salaries back to the previous amounts, Lamkin found.
However, several board members continued to violate the board’s policy prohibiting members from working for the district. The report found at least five instances of school board members receiving stipends for coaching.
The former superintendent’s pay also raised red flags, Lamkin wrote.
In July 2023, following a $32,500 job hunt, the board rehired Helena Tillar, who resigned from the position in 2018 after a year on administrative leave for what the board called a personnel issue, Lamkin wrote.
What happened is unknown. The board at the time gave no public explanation, according to meeting minutes.
Tillar did not respond to a call requesting comment to a number believed to belong to her.
When she resigned in 2018, the board approved a departure package that included $150,000 and a district-owned Dodge Durango, according to the report.
Tillar’s second stint as superintendent lasted just over two years, before the board again fired her in November 2025.
The district had yet to hire a permanent superintendent to take her place.
In her letter Monday, Weaver pointed to that as a symptom of the district’s dysfunction.
A permanent superintendent is vital, since that role oversees day-to-day spending in a way that isn’t feasible for the board itself, Gunter said.
Despite the state’s control over the district’s purse strings, Tillar continued hiring employees without consulting the Department of Education, according to the report. Pressure from the agency led to her firing.
During Tillar’s tenure, she never moved from her Santee home to Marlboro County, despite that being a requirement of her contract.
The commute from Santee to the district’s offices in Bennettsville is roughly 110 miles each way.
Anything the district paid her after the Jan. 31, 2024, deadline for her move — a total of $326,250 — was improper, Lamkin wrote.
Also questionable was the purchase of a car for Tillar’s use, the report said.
The board bought Tillar a new car after she was involved in a crash that destroyed the old one, spending nearly $36,000 from the district’s funds along with the $16,000 check from the insurance company.
The board approved the spending during a closed-door meeting, potentially violating the state’s open meetings law, which allows discussion but no decisions or votes out of public view, Lamkin wrote.
Misspending
Paperwork also posed a major issue for the district, according to the report.
District employees misspent at least $696,000 using the district’s purchasing cards, often called p-cards, based on receipts the inspector general’s office scrutinized. The biggest issue was paperwork without the right information, or missing approvals for spending.
In six cases, dated between November 2020 and August 2022, employees spent a total of just over $5,100 on expenses that were clearly personal, Lamkin wrote. Three times, employees used their cards to pay for dental work, totaling nearly $5,000. The remaining amount came from trips to Labcorp, a laboratory company used for certain health tests.
Because of concerns over use of employee purchasing cards, the district changed its policy to add more layers of approval, Lamkin noted.
Missing and incomplete paperwork also accounted for violations of the district’s policy for purchasing software and equipment, totaling nearly $701,000. None of the 18 contracts the inspector general’s office reviewed followed the district’s policies for buying equipment, the report read.
The most concerning of those, Lamkin wrote, was the purchase of a $73,000 training software the district never actually used, “which represented a waste of funds.” The report urged the district to better review purchases and find a training system that actually fit employees’ needs.
Missing paperwork also led the district to fail to comply with federal grant requirements, the report found. The district failed to keep and report accurate records of spending under COVID-19 relief grants for schools, leading an audit to find the district should pay back nearly $477,000, Lamkin wrote.
Amounts owed
In 2022, the district failed to file certain insurance forms with the federal government, which could have prevented employees from receiving all the forms they needed to accurately file their income taxes, Lamkin found.
For two years, the federal government warned the district it needed to file the correct forms. When that never happened, the federal government imposed a penalty that snowballed from an initial nearly $93,000 to more than $1 million as of April 13, Lamkin wrote.
As of the report’s writing, the district had yet to file those forms or contact the IRS about plans to pay the fine, he wrote.
The district also failed to pay the Public Employee Benefit Authority more than $726,000 for employees’ health insurance and retirement benefits, the report found. School districts that participate in the state-operated benefit program must pay a portion of the amounts or risk losing coverage for employees, Lamkin noted.
As of the report’s filing, the district still owed that money, which Lamkin recommended officials prioritize paying back so employees didn’t lose their health insurance or retirement accounts.
“You have a widespread, long-term failure to responsible and reasonably manage the district’s financial affairs,” Gunter said Tuesday.
Under the direction of the state education department, the district plans to fix all the problems the report detailed, Thorsland said.
“Obviously, our intent is to correct the errors that were made and move forward in a positive direction where there will be no need for inspector general’s reports for many years to come,” Thorsland told the Daily Gazette.",https://scdailygazette.com/wp-content/uploads/2026/06/IMG_6452-scaled-e1780433639830-1024x728.jpeg,,,2026-06-02 18:02:32.174143
